AT4G16610,AT4G29010,AT2G34420,AT2G43080,AT3G12120,AT3G04720,AB000623,AT1G55020,T04323,AT1G76100,AT3G15730,AT3G12500,AT5G38430,AT1G33960,AT1G32060,AT5G65110,AT1G28670,AT4G39260,AT2G24180,AT2G26740,AT5G35630,AT3G15350,AT2G35790,AT3G06860,Y11607,AT2G34660,AT2G33150,AT2G23430,AT2G39780,AT4G25100,AB003040,AT1G78380,AT1G37130,Z56278,AT1G07890,X66017,AT4G39330,AT5G13930,AT3G20230,AT4G39980,AT1G31580,AT4G37980,AT2G34770,AJ000470,L15389,AF062901,AT4G00860,AT3G57260,AT4G20360,AT3G16480,AT3G16520,AT2G42010,AT2G02990,AT1G76490,X99793,AT4G38530,AT1G67980,AT5G39190,AT3G02520,AT3G59700,AT4G09320,AT3G44300,AT5G24090,AT3G25230,AT1G08830,AT1G51680,AT1G05010,AT4G16760,AT5G42650,AT5G05730,AT1G25220,AT3G29200,AT4G31500,AT3G13920,AT3G11170,Z26426,AT2G29450,AF087932,AT5G02500,AT1G51760,AT3G45140,AT1G76680,AT2G37040,AT3G53260,AT1G56190,Y14590,AT3G30775,AT5G42180,AT4G13940,AT3G54640,AT5G54810,AT3G50970,AT3G18780,AT1G16060,AT5G54160,X16432,AT1G64280,AT5G66570,AT4G01850,AT1G01470,AT2G20340,AT3G47290,AT2G14610,AT1G75040,AT5G20620,AT2G26330,AT2G25080,AT4G14980,AT1G67750,AT1G67550,AT5G26000,AT5G25980,AT2G05510,AT1G04820,AT1G01480,AT3G28930,AT4G20890,AT2G45820,AT3G15210,AT5G47770,AT2G28740,AT2G14850,AT4G08500,AT3G45640,AT5G52350,AT3G20600,AT5G06940,AT1G53840,AT2G41110,AT5G37770,AT2G41100,AT5G57560,AT1G72260
AT3G20230,2.65439086204557,2.74999524155425,3.632203151759,3.71315128109144,2.97008484239323,4.0955583037227,3.34837624245589,3.26269189052062,4.2203965059769,3.94269453389367,2.27059963547804,3.61812807663949,4.25716532869585,3.03873640799922,3.34543405311538,2.28506708431678,1.93858835961351,3.22820621729313,2.29844863990475,3.23169258611505,2.32045441616831,2.29392330125399,1.61899317686055,2.1244580225627,2.22173448070128,1.59646723655702,2.42766911263129,2.47360886546135,2.64749541369423,2.62150329996149,1.8053789798624,1.71600294959245,1.88701246004842,1.61309583664239,2.206543734376,2.39289338995514,1.5697779166484,1.81924933214334,0,2.64605322663925,3.18249375052584,1.90605128837343,1.76914295508023,1.43219738010199,2.19730781464796,2.8373546177267,1.88786964767777,2.31060448063012,2.39211105028132,1.84952667181066,1.90615178525977,2.12315189540998,2.50929279002033,2.12920301844681,2.04904312875547,3.42596377400346,2.60927434971507,2.02137896672791,2.64238889611654,2.53739690703425,2.89192984894378,1.85641292111319,2.52507206786282,2.40817511734591,3.83446974772614,3.06294661488084,3.39074910121377,3.94317764236257,4.63180919418428,4.03165284393795,3.8916987739572,4.20050811452662,3.99052785139097,3.01503930612422,3.48514882350109,3.71963204277009,4.46991765631292,4.01276936471298,3.16527273305887,4.35384649701158,4.39145286136285,4.0190327640981,3.21962382054748,3.72354891882006,3.30358180842415,4.53415325079535,3.85165629666914,4.90568115059234,3.02189349699191,3.01091862018886,3.43892471133536,3.85589093147122,2.74154697207325,2.65609993336395,2.76815393355698,3.0146749679594,2.85471671240458,3.11934594488316,3.1429287772584,4.35886742519522,3.44948666857476,3.1703243097054,3.03586918236244,2.6889518307149,2.65191135707154,2.7945253228901,3.75107374959677,3.3692082624587,3.26407693984165,3.61427030254338,3.72728306635356,3.5750008995908,3.40745421381183,4.10306189224194,4.30195236890264,4.07758826176933,3.69423361961409,4.45263698033289,4.24341679665832,3.44444519152446,3.94620743146201,4.38617576178919,3.2880295954693,3.75832039140651,4.04813528686518,3.94060030329961,4.69975430866455,4.39594748995436,3.94522236100616,3.70520137006951,4.22374047714298,3.46313452127303,3.45294606017021
AT4G39980,2.66674578531719,3.60345990782872,3.17559470115095,3.51596627928952,3.15995047386221,4.01766850450756,2.82094373702189,3.45161067199257,4.51462510721632,3.00307682029498,2.05126077396634,3.54241086591872,4.11706414306919,1.08977927929467,2.8555392146234,2.12311461217429,3.09741018661607,3.54037946095246,3.5327291610507,4.16554915924647,3.10055807551979,3.16031757145259,3.45869337936698,2.84008330611674,2.80655512942415,3.60477677159016,2.65895808579451,2.09115620781543,3.53185519679247,2.84347093560159,2.62958536912134,2.39385843244541,2.77506858575495,3.07377335407427,2.59799476033498,1.16566158284856,1.90185000904041,2.38579659013043,2.64605322663925,0,2.18298150946773,1.88657105253844,2.1349491502071,2.66885103621184,2.86868152062842,2.86206710223345,2.13804302955413,2.89871789861311,1.10893419274094,2.61774331218074,3.25359084230992,1.73654140565291,3.36514875612327,2.25259334394715,3.18162264257595,3.13756724671201,3.01693673429408,3.02923772940223,2.63187154189485,3.0138231547639,3.22929853942772,2.6493777194062,3.10082817550973,3.32012225121666,3.5119573849728,3.57168386409912,4.20506606480897,4.1102123020973,4.30958970084694,3.59928604992115,3.76079983090326,3.64093246209429,3.94886547199813,3.42377936464487,3.86731756314335,4.48802283559565,4.65463755128603,4.07089422342156,3.62167068548398,4.32324803943077,4.31310699534709,4.62207609518904,3.89167181789674,4.1695463893937,3.5835062991072,4.65916785920812,3.96246667982117,3.85630483380256,3.59274707386284,3.45187511319022,3.61061402722653,3.52075690374073,2.6123862742887,3.02944340939817,2.89166231999502,2.92608708184616,3.46797330052958,3.52209177925945,3.50660556791992,4.23480878234378,1.89827498533458,3.4518307162865,2.1864022708596,2.80285782333871,2.33402926637028,2.87642987964282,2.96618975837723,3.06137172371504,2.8012630769801,2.99015087423779,3.35949510930437,3.73807552623312,3.95557499727764,3.44473458238744,4.94699123318821,3.53606647911588,2.90591618118503,4.35937087967542,4.00613114792414,2.77886915274865,3.6729764642837,4.52898710811998,3.36371721399971,3.49665185545802,4.37084164859115,3.57970916805192,3.845604062207,3.64410803004549,3.87162092644631,4.05756987497578,3.95927780642581,3.5830190176315,3.64552728970406
AT1G31580,3.54172528249821,3.99460481437714,3.76910985098471,4.4877262259914,4.1590952107676,4.04990717670467,4.18340922490126,4.1430465184457,4.55733018670405,4.07737976944152,3.30322157466692,4.29865013241541,4.64982133679543,2.46213102436487,1.85162177725474,2.72267948764117,3.68729104814103,3.82030453159038,4.10265673558488,3.62404139894386,3.67734405817935,3.64684592178858,3.93132296578684,3.26691556823788,3.21474906695017,4.11490792722705,3.49690042466668,2.47979047362534,3.69931606639362,3.23577429722022,3.09522809130813,2.90207246603664,2.89967411043724,3.58592592830457,2.28771714287103,2.09592503518971,2.48375293756424,3.08035403934385,3.18249375052584,2.18298150946773,0,2.88741706767069,3.29035863131057,3.43942631329979,2.24218346959275,3.52391231591012,2.37759629366825,2.76096919382198,2.19383479503768,3.17809607047978,3.10621891148274,3.12203091773208,3.30227427229326,3.26014590709051,3.35434937623587,3.86253532504675,3.94030869456227,3.972387950384,3.78937034153063,3.94529789665635,4.22981725099513,3.83292409706167,3.95378779423593,3.74727972271406,3.55735156057663,3.212258490591,4.24034022385303,4.11508294313614,3.84924248846731,3.49062928978931,4.07383953573309,3.91877053350563,4.12235249888592,3.25801722511653,4.00773821896803,3.96675366919903,4.12157144312822,2.95639889881372,3.91802633366776,4.16178783025805,3.42025021602251,4.26526477270286,3.40012106130955,3.81171301139002,2.72375607166446,4.00844848520871,3.4423933461647,3.58734129717915,3.95590997796891,3.39239543831229,3.88045140086112,3.49510958366315,2.61040765094726,3.04066896350852,3.30326119432463,3.91023728449067,4.14707641917845,4.00475626961804,4.25066808649405,4.33100184916446,2.70948994236129,3.19176788822856,2.82202054354925,3.07231108727079,2.86357095800663,3.87774797414015,3.97854266693798,3.94464328365367,3.8959458204454,2.97492088556368,4.02179540535567,4.32565530902325,4.63903738607074,3.77796093980443,4.9561408423469,3.60677765829265,3.71328107814868,3.76111399094949,4.04614543245049,2.36864783168837,4.19258842561824,4.50558367958636,3.58478455078879,3.78632804024638,4.01898912202049,3.8871905634238,4.04067631579554,3.67624839275613,4.01026188274993,3.97224220356375,4.22106346457312,4.16479647451217,4.3523990524667
AT4G37980,3.31148438452199,3.62660534473893,3.86586860576689,3.95646039033768,3.4025942825503,4.71747576441491,3.21258681399009,3.69292207976109,4.81827927586353,3.42714408123717,2.72071381269457,3.44577712602266,4.35511558453642,2.68146483203304,3.72551649741106,2.54814404853964,3.20188603188105,3.00132952778798,2.9971828518694,3.70503421928934,2.65776481575797,2.66013664110023,3.1512880681158,2.47243398215382,2.1929383053636,2.92903711519844,2.57711323219994,2.73527416228447,2.92051570905791,2.73267990107202,1.95705713557091,1.79708123070105,2.21996346461287,2.11821004505148,2.03924664439346,1.40175615889462,0.877802137957638,1.25480638427369,1.90605128837343,1.88657105253844,2.88741706767069,0,1.61063155574141,1.47018036437132,2.25521341612695,3.07241594413598,1.14495329215693,2.37403888510361,1.29199820328203,1.45764500806369,2.28015953560118,1.16453738875701,2.79391657847653,0.858207534698339,1.55302570900291,2.30211900713669,1.95751506000669,2.01006219435867,1.69636121773695,1.94921126260521,2.09361736806036,1.42044249485152,1.72750692752099,2.01557476998944,3.5435393173889,2.32301354883178,3.10788982932246,3.14404486251453,3.99409801604117,3.03150195068072,2.92453609939936,3.14467269430031,3.17542582945926,2.28055157333484,2.67834310333852,3.48924377802583,3.99239446455983,3.49207765025307,2.38541668951988,3.64122192778798,3.75873278926821,3.70795479655861,3.02164572220797,3.44284142175587,2.72201097574808,4.18699921073864,3.08220263448642,3.95480286590432,2.24383894997301,2.08207237615266,2.43390092579197,2.93808986731856,2.16996111329627,1.83458505124837,1.76148705303587,1.97303298084472,2.5353284774577,2.1027881395735,2.2822315636703,3.83236099591883,3.07517101918365,3.52986356313484,3.40475335036739,2.76174567939392,2.9318482571622,3.33805791059562,3.9349786049243,3.60893144659718,3.52417365268597,3.50314848386919,3.80982806744871,4.15590248682654,3.51092505850353,3.49802439502042,4.82436179730532,3.38103163807158,2.9103668307423,4.21265519821739,3.80993979699627,3.08065146023012,3.3432010343367,4.75205618259202,3.21759686583637,3.8442161792805,4.11067072603839,3.73642385989799,4.49682692309955,4.0128961328624,3.34177804110821,3.9474125425125,4.06654194577112,3.19521307907986,3.01158097146183
AT2G34770,2.12201444914284,3.10795178593572,3.16253089403882,3.05946149630143,2.89220595582127,4.27903527869706,2.83636922990273,3.44908137754751,4.35700116854242,3.61311076912333,2.17779962917,3.4080963037049,3.98537329668702,2.45895702206118,3.72684827491112,3.05718797997343,2.91244294096022,3.48881450568012,3.36258546646476,4.04309162047201,3.04009300427158,2.96152624852153,2.80568617905014,2.7034969424205,2.83958693578045,2.62105336313895,3.05082714379297,2.73579674494451,3.73753893696694,2.55074246658243,2.6797343410926,2.23606209713192,2.80127415709388,2.40989579705617,2.08108157319265,2.32923254906482,1.46187158476625,0.97040822658508,1.76914295508023,2.1349491502071,3.29035863131057,1.61063155574141,0,1.48553284688323,2.50426232169096,1.92033875218124,2.21529053434645,2.69827435546647,1.77339789000269,1.99492760192419,2.56204649894552,1.84136977285688,2.2926328208503,2.0737600478293,2.35848117120235,3.06098182544,2.61583565238816,2.4264273236691,2.56891047408196,2.5858350992194,2.81917129227722,1.87048393432662,2.49498527531787,2.57406000340163,3.01807235229724,3.01379656854739,3.87916418589881,3.67850271767767,4.62921399025342,3.87405796380243,3.63069580028099,3.59832202820954,3.87689411464422,3.0462636541941,3.34633895884816,4.02115534054257,4.42931860480594,4.08625259797788,3.04113202787876,4.20959373081512,4.33877519129512,4.18254165947214,3.11173735398889,3.42209968720843,3.54747432433598,4.37326763608723,3.65906412405918,4.30973276881955,2.70770062713587,2.95431199151714,3.20082029142203,2.91521260247756,2.47501132116279,2.15499034329809,1.94243784958876,2.35730525928039,2.57552722958931,2.8695757575403,2.90369188878762,4.20755318428847,2.82390896211103,3.62400713392358,2.99781619137498,2.86506216718573,2.85372048058653,3.03979544070255,3.50548508297325,3.78239858212854,3.36753630360713,3.81834831478939,3.81491859526648,3.90785867934922,3.69761686950473,3.97914262171589,4.64387216068175,4.16054403555076,3.46565844660593,4.83989787057826,4.38730579520895,3.97364301460385,4.09811723687744,4.65357378187485,4.02137452812941,4.28271162947332,4.73556039229245,4.34597531131977,4.6117203502371,4.40247290144664,4.15927880424179,4.5155938569423,4.36767762058419,3.9436225553771,3.37483994416372
AJ000470,2.92620491604946,3.18497646323328,3.75408305785248,3.8680173724553,3.50617867122527,4.70347558777857,3.47375292175451,3.65339121798309,4.53903203415695,4.04535242548186,2.69082168988657,3.56099035024163,4.17180413763458,3.31407977526206,3.72551625428597,2.99428164021874,2.75991139629228,3.64492870290037,2.66593425056527,3.54556916908386,2.63183293012152,2.80430236040214,2.56886723882999,2.49562964368914,2.77544619337648,2.02575725838685,2.74022278697207,3.0349102544764,3.0371884275657,2.23626673560065,2.09898804811557,1.6128427958028,2.09098502376775,2.19834913511389,1.79596410722626,2.57018904170024,1.44597302245443,1.16117892588395,1.43219738010199,2.66885103621184,3.43942631329979,1.47018036437132,1.48553284688323,0,1.98805658419271,2.40169307265812,1.85296403442107,2.31466136374827,1.99102912664958,1.08235509994918,1.61775929790559,2.1744293253693,2.50213127501916,1.70138412808219,1.46282866925112,2.3924904768427,1.66505783654442,1.42163708698001,2.50536047676956,1.61799737557822,2.46698622880854,1.18030487846615,1.58521538235282,2.33112417479571,3.57080028677942,2.66956915048983,3.27766596424056,3.50085860335447,4.37891918931224,3.60622217601911,3.36023397486589,3.69443756557246,3.47496955699212,2.3801378925682,3.17684580328445,3.48887305088577,4.1074731683546,3.82085350959573,2.97617268179906,3.90473146520974,3.99417766287568,3.66299626511863,2.93561350435931,3.45077472734588,2.92156566001588,4.3368211857063,3.53937883657034,4.34250751443242,2.66184729429113,2.3997181639453,2.83325816678255,3.24678267951445,2.58202575340197,2.19395634542509,2.15049578455155,2.38406362208436,2.60836530677262,2.52311610974049,2.73398891156493,4.10568564225916,3.50780928214377,3.0316961079663,3.58083665477734,2.72371932003722,3.20676080147086,3.29475227300885,4.02482841193721,3.77166848081204,3.69579677342857,3.40656951396093,3.80393079048831,3.95980993612067,2.91521742790499,4.06821497461712,4.3036048008882,4.10658819045397,3.45396641592793,4.47734431946271,4.09900106309025,3.67897838542971,3.75430111972215,4.55794778317304,3.56394927565769,4.0364477303467,4.43334293799363,4.21161902875581,4.69168650698424,4.35383941223456,3.73728922462793,3.99252252068614,4.26483913844297,3.45750242482113,2.92156281944647
L15389,3.3815997070987,3.43215147049311,3.85028118889036,4.56669678373154,4.20903582982695,4.67610201889084,4.32055991492677,4.08125446076987,4.57786711348757,4.63691043343518,3.27929966510382,4.03885252704008,4.51939851940244,3.48690503815762,2.68812753612938,3.16678674254914,3.31185742267236,3.88229909268348,3.48879528087175,3.00957180651135,3.10222573223484,3.16919251487299,3.26362015557632,2.63549220594522,2.99400616836539,2.94964146585394,3.29595959341358,2.7900761843111,3.38756399007325,2.75552662148926,2.41449562585936,1.84313147011302,1.98965998346979,2.78133109106773,0.794886355191105,2.62202291398187,1.63641837383354,1.85184396361762,2.19730781464796,2.86868152062842,2.24218346959275,2.25521341612695,2.50426232169096,1.98805658419271,0,2.834933390354,1.9560157608864,2.36909594168176,2.08218553453024,1.72136821820493,1.22147613607471,2.97561928691726,2.09711027395104,2.74861422441819,1.88901562427869,3.12201484790912,2.90351928537835,2.85772387039423,3.56348429090336,2.89256753961321,3.62230129543954,2.84481968378296,2.8596502745182,2.81944814648665,3.62484791412136,2.3735173029028,3.72691954080458,3.74494960623544,4.19522706582051,3.64968150939668,3.87392524247165,4.01358054686922,3.91666163108303,2.41304968595282,3.51056639818363,3.34552958985793,3.88192409709863,2.74121375758951,3.41391128048943,4.02151522590466,3.17739935646701,3.70624300635954,2.64883720339713,3.35227416682511,1.84290560021505,3.97605508530063,3.15145545551004,4.0089486083835,3.19747960849557,2.50091095312148,3.34109755748467,2.99573715905168,2.57431212123958,2.13355738820567,2.55370430892263,3.48211823769699,3.64113514258768,3.20805834539274,3.69843894784354,4.47650793823947,3.69980753782707,2.9710162654681,3.76311070260536,3.12360658359019,3.54957080942499,4.17551186149423,4.65342184447069,4.47198939491956,4.474748613166,3.38488532130972,4.47846462200931,4.64549203726085,3.95735234302418,4.45295456651008,4.69501766165411,4.2892818320192,4.15009306821016,4.25810431327357,4.40696332032103,3.39913706455227,4.40581323750281,4.84172674669151,3.95912091385714,4.42640140397829,4.34056877043481,4.59333422727304,4.90009220840812,4.50543834276988,4.14069228550203,4.24078311569691,4.72757472859446,4.22803917731825,3.96806076305744
AF062901,1.63542005129936,3.20073174468277,2.80569279997312,2.92702332971844,3.51087424349136,4.02544781302391,3.38334921963843,3.76510967197292,3.9483671462673,4.22271161137438,2.62745233823946,3.85966682240993,3.68304292262349,2.90269828874601,3.36193256142907,3.86689335433226,3.2300389846443,4.61872560521006,3.97158745184907,4.37676761271558,3.84642327404512,3.96018822003892,3.29089740078022,3.55010438255272,4.1105195807703,3.06677444962439,3.82483339196376,3.31530508805811,4.52065320119615,2.24005292693231,3.68488694656539,3.02790068886762,3.51428152307908,3.69655325007418,2.38370234189443,3.51528506090758,2.81773226727629,2.29931935865356,2.8373546177267,2.86206710223345,3.52391231591012,3.07241594413598,1.92033875218124,2.40169307265812,2.834933390354,0,3.34156725314006,3.12331829306701,2.60385661773704,2.88038923149286,3.05210747078965,3.36696033915519,2.7602173308631,3.38738475871254,3.41266659021197,3.46298404684818,3.26658707499157,3.18096091312877,3.9128974577281,3.25345410598244,3.93916718383734,3.02082353215824,3.38077750433476,3.86292374216331,2.67708372995056,3.83246370297345,4.63944485252999,4.27390491025444,4.77082399389822,4.33723566163288,4.21394126634164,4.03218203070434,4.29802862402311,3.58674686710632,4.31694105014396,4.40228517187892,4.51572751072349,4.39367771125808,4.21938199858024,4.46617939397904,4.44109039580923,4.41534762244005,3.38275265571867,3.61312311883321,3.99245742773696,4.38800326673454,4.24693056087005,4.05736078095281,3.85942743479043,3.7779730587802,3.97417897795658,3.2359593941567,3.09425486211673,3.13205665731209,2.93516583730528,3.2818316495963,3.40184633274859,3.93154903348515,4.01538227889998,4.42676156332425,2.78058526384573,3.05479146597734,2.92582104909152,3.03255127992224,3.2419894337863,3.27280734327259,3.28797818632134,4.04631386721804,3.59887997461085,3.34716153540369,3.6456660740807,3.71109303236122,3.56837138827351,4.36908644899812,4.08885986119774,4.76920103317254,3.92608419084385,4.92333306782418,4.56769281110858,4.39687002813672,4.58897904423642,4.20639335206112,4.57872790186477,4.41745282662317,5.22806940567261,4.79691701622678,4.23505364698961,4.32848830810908,4.64392764929278,4.72105523224289,4.42050980482964,4.5208657350888,3.65295104937775
AT4G00860,3.63097207320712,3.99894241377292,4.34649471554459,4.43459609001429,3.89549391064535,4.76532351494261,3.89118828262396,4.16506197266667,5.02840640727507,3.93777176349798,3.18735042822844,4.12538000258497,4.86150256325768,2.86261276433663,3.44546091043695,2.54493518697569,3.31980617656694,3.26341499102566,3.13080692165247,3.70149344214035,3.06509499300332,3.06175239288173,3.19975993501481,2.88748512659061,2.48222218412776,3.12166839590354,2.96340239905805,2.9719787636923,2.82120851506283,2.38620771086634,2.21047641099379,2.14779727382009,2.31692540791174,2.47498960397897,1.78150161754431,1.5382754022801,1.20330109749472,1.80704686240922,1.88786964767777,2.13804302955413,2.37759629366825,1.14495329215693,2.21529053434645,1.85296403442107,1.9560157608864,3.34156725314006,0,1.53155287618188,1.66468252235404,1.96737701627827,2.30030247033776,1.96984716391145,3.136481123072,1.25065835781879,1.65446358624691,2.79920982663447,2.53151715676074,2.51396524671305,2.27649740402817,2.520879205492,2.74835406254234,2.13620960481948,2.30837305188351,2.55112727547627,3.41216466865127,2.10110188124493,2.95898260476452,3.14147400132788,3.68482552814418,2.75471743572621,2.93280921168851,3.20626734616859,3.06466825755383,1.8633417186842,2.8293541329671,3.11228078748062,3.75637822344755,3.24419767772835,2.65236720016121,3.48637537720524,3.60127894801153,3.44426340133838,2.65041732182722,3.16979497418035,2.46458140831907,3.92803482872505,2.8930197961293,3.99782244675548,2.60351303921547,1.93789122879149,2.46028282616816,3.28480929769553,1.57211229306402,1.84561565326831,1.98331302655683,2.32462914147053,2.58128420252149,2.52791123324851,2.7250131322656,3.66286907130503,2.97231848908626,2.96698501809834,3.22920512772772,2.16003681568208,2.50357229311079,3.29686275720586,4.07506729197286,3.62873490458824,3.59859229073134,3.07720218061797,3.62579412009549,4.03640578807632,3.68174280472129,3.26680777724478,4.7166180902333,3.11137141902956,2.83051517510788,3.71712891355802,3.47951220047193,2.42528074990031,3.30027998653826,4.47510332277703,2.82540997174941,3.52343188660161,3.91958145387412,3.52599109001313,4.34171938293598,3.65788800591721,3.0859464628104,3.52688449080034,3.80478203815922,3.1178152455176,3.01005625503312
AT3G57260,3.66160486735352,4.39150170134352,4.70746036906165,4.49222450711304,4.34243334105084,4.72307382030707,4.43478600849387,4.70187224037542,5.0496264564819,4.53217255274057,3.73796561981126,4.83079720341322,5.14214932454553,3.2942511470958,3.6044108922824,3.31899041547064,3.57457169484191,4.03469173019278,3.51836280781587,4.19274043619934,3.90545167838382,3.94322866765446,3.30992058016639,3.81266166807376,3.54715050064682,3.29131157734633,3.80844490990063,3.7835420821837,3.37888254195969,1.45935016773939,3.22987437248711,3.08117215695586,3.18550825627874,3.34051768973478,2.02376058296381,2.74803807861554,2.34308318503868,2.49364849802092,2.31060448063012,2.89871789861311,2.76096919382198,2.37403888510361,2.69827435546647,2.31466136374827,2.36909594168176,3.12331829306701,1.53155287618188,0,2.60019368120146,2.86430296614185,2.83547617550545,3.12314709011135,3.66803613643923,2.18606538840196,2.38923641934029,3.33475506315951,3.14433077138793,3.08206005425787,3.15174299670579,3.13314812122871,3.49664832955332,2.83993150993365,2.96110856576063,3.50455329692701,2.74003731880736,2.4494411619396,3.07750768556473,3.17809393695278,3.4493332025477,2.72516622233929,2.96082003256226,3.19319671169316,2.92146991790451,1.76263844853333,3.26640339406495,2.81534598698135,3.45886597743538,3.5595387941385,3.27644798629034,3.2709135921574,3.77300247162442,3.08660789270811,2.1591974704917,2.61474430522068,3.00069317014569,3.53623326736967,3.05158990102618,4.01602643732396,3.16130652087234,2.30188603367152,2.64120030425733,3.64923352466378,1.15034904201029,2.27781982348122,2.32228254352803,2.51700527477338,2.32066815724998,3.16040642637003,3.23832299627153,3.2460085550528,2.77469521647964,2.00382131263369,3.0196288831527,1.06479278570856,2.09312643121217,3.00955709039054,3.90538010481848,3.67905137346056,3.54195882620818,2.54194982866362,3.03984372210612,3.51372005665491,3.51716613022445,3.00972449333157,4.08334700373542,3.17265484045728,2.71919535659743,3.31836159693636,3.04420219669128,2.53108718061469,3.34673876541208,3.7075771907874,2.84880781794069,3.24133515838705,4.15261129112815,3.53777773480118,3.9114346735262,3.14838238143304,2.97012302660294,3.22092353374292,3.28101321572864,3.2127965717426,2.62012587454744
AT4G20360,2.90760422684192,3.63028879053623,3.41882723804816,3.90750527693399,3.59235299699459,4.54459986613563,3.27883743984983,3.74040773418607,4.74321643140897,3.54657878352293,2.44301177182162,3.59508539266524,4.25906137803624,2.05321405993238,2.99124338691923,2.56393391512652,3.30135010042513,3.64689257300788,3.5308829510764,3.92573703359446,3.02444821883381,3.12761852451318,3.52290188942369,2.66939498103728,2.78596347639035,3.393949067939,2.79557782944671,2.3475146575404,3.51270988184535,2.60698475430467,2.3770894957866,1.87528427421658,2.38957877664747,2.87356177113543,1.76677691569592,1.32753557499263,1.19735683373212,1.61159410833435,2.39211105028132,1.10893419274094,2.19383479503768,1.29199820328203,1.77339789000269,1.99102912664958,2.08218553453024,2.60385661773704,1.66468252235404,2.60019368120146,0,1.82898247891416,2.52042407955983,1.7536058298007,2.84183546784609,1.89674862076739,2.42751126786674,2.58866273782546,2.50473508968613,2.63429589577443,2.62629258655162,2.51205035224834,3.0149981722011,2.25501158722478,2.53881463491941,2.89545075150036,3.42179291970759,2.93548399794957,3.96725099414443,3.77492418405138,4.2290361256317,3.38572898928975,3.5240038624644,3.48884270907876,3.71710271796691,2.78746511597437,3.51466258526462,4.08215905314063,4.34326062121766,3.59935552354015,3.30621851557365,4.07600876099451,3.85105190958548,4.25960855497216,3.39611129897928,3.80855958295732,2.88377213560728,4.43802618160461,3.52585660114801,3.69756344310101,3.15451734724157,2.79456164969714,3.17984711057198,2.97602279391405,2.32333907327493,2.34183230882657,2.2837107584576,2.67406498322255,3.30752858042618,3.0321453718971,3.2532321504118,4.24564567823482,2.52262860118429,3.31636683115982,2.9536569796972,2.83224016067617,2.87394199242765,3.4523392793994,3.70479521140751,3.698540508237,3.5376183901693,3.08379257233832,3.8181533167221,4.23828571073648,3.82725267825577,3.75845920056078,5.01511266658337,3.76223109432914,3.16679187573055,4.4255491666513,4.12511247801221,3.03815608460757,3.82331799673268,4.83074848441616,3.62451876484286,3.96148939782905,4.52969068038812,4.03679616403343,4.31977492389164,3.98775160153363,3.86609185498107,4.27324269633366,4.294317681477,3.7554742585097,3.53228274785343
AT3G16480,3.24404218199733,2.96882692914592,3.55395283758817,4.10980157073258,3.54162715273262,4.69512070472049,3.44612705536113,3.37175589334548,4.41729033201656,3.87203780762017,2.67224716882552,3.11232775467109,3.93098158415083,3.39223944697732,3.40943695007592,2.73604563527493,2.82935922598209,3.36466954592528,2.59360917740607,2.95416332695841,2.10107652143086,2.33899279366205,2.829781760425,1.86789722235941,2.33310224190283,2.27062611547938,2.29989033028686,2.59819469976828,2.75305409454246,2.94990711916596,1.50252519203639,0.897686633316437,1.4034271130668,1.97843891669164,1.86125236533658,2.32176870511599,1.34071042563859,1.43002061693984,1.84952667181066,2.61774331218074,3.17809607047978,1.45764500806369,1.99492760192419,1.08235509994918,1.72136821820493,2.88038923149286,1.96737701627827,2.86430296614185,1.82898247891416,0,1.14651301137754,2.02705750534759,2.21447332009103,1.91626412547853,1.34913032578435,2.13635964864744,1.50877227343095,1.44144001675928,2.512721773383,1.47848185690796,2.38056724184993,1.44295755591459,1.53773301121879,1.9377751522927,4.07479996136326,2.62318874286907,3.31957242853971,3.59099352987262,4.35363602939371,3.65040003882917,3.51128929251821,3.84799921382645,3.63541710105567,2.57291318046432,3.13401077349042,3.58218177384579,4.11791300726606,3.37988684203895,2.91370541317529,3.9837677539632,3.59935371315365,3.78651107541217,3.2468431356237,3.81164390590215,2.36596692286304,4.41907708652146,3.45464057392285,4.15376591803751,2.68950772333433,2.41278031009684,2.98366403495601,3.09595571966348,3.03122569176117,2.34057849268103,2.46400368384749,2.84452946794193,3.25994291025978,2.45010055088358,2.84679223177527,4.37450803543678,3.85405652221915,3.42122411337901,3.91372956210071,3.36650052471495,3.6976787350761,3.81970132589775,4.33835512463203,3.92912400561588,4.02198755667506,3.59233184092144,4.26091563867756,4.40264128345292,3.14202926416687,4.32538699732879,4.5818582030399,4.1512592422035,3.76597530237069,4.49009066259948,4.30960234712589,3.60043678215144,3.84537169449209,4.90868806517953,3.64151041215936,4.21341998729571,4.17400191414858,4.26880650369,4.86176276653499,4.57313580311399,3.85040161033625,4.09321740310016,4.57850791101108,3.56757745578004,3.41951619605815
