AT4G16610,AT4G29010,AT2G34420,AT2G43080,AT3G12120,AT3G04720,AB000623,AT1G55020,T04323,AT1G76100,AT3G15730,AT3G12500,AT5G38430,AT1G33960,AT1G32060,AT5G65110,AT1G28670,AT4G39260,AT2G24180,AT2G26740,AT5G35630,AT3G15350,AT2G35790,AT3G06860,Y11607,AT2G34660,AT2G33150,AT2G23430,AT2G39780,AT4G25100,AB003040,AT1G78380,AT1G37130,Z56278,AT1G07890,X66017,AT4G39330,AT5G13930,AT3G20230,AT4G39980,AT1G31580,AT4G37980,AT2G34770,AJ000470,L15389,AF062901,AT4G00860,AT3G57260,AT4G20360,AT3G16480,AT3G16520,AT2G42010,AT2G02990,AT1G76490,X99793,AT4G38530,AT1G67980,AT5G39190,AT3G02520,AT3G59700,AT4G09320,AT3G44300,AT5G24090,AT3G25230,AT1G08830,AT1G51680,AT1G05010,AT4G16760,AT5G42650,AT5G05730,AT1G25220,AT3G29200,AT4G31500,AT3G13920,AT3G11170,Z26426,AT2G29450,AF087932,AT5G02500,AT1G51760,AT3G45140,AT1G76680,AT2G37040,AT3G53260,AT1G56190,Y14590,AT3G30775,AT5G42180,AT4G13940,AT3G54640,AT5G54810,AT3G50970,AT3G18780,AT1G16060,AT5G54160,X16432,AT1G64280,AT5G66570,AT4G01850,AT1G01470,AT2G20340,AT3G47290,AT2G14610,AT1G75040,AT5G20620,AT2G26330,AT2G25080,AT4G14980,AT1G67750,AT1G67550,AT5G26000,AT5G25980,AT2G05510,AT1G04820,AT1G01480,AT3G28930,AT4G20890,AT2G45820,AT3G15210,AT5G47770,AT2G28740,AT2G14850,AT4G08500,AT3G45640,AT5G52350,AT3G20600,AT5G06940,AT1G53840,AT2G41110,AT5G37770,AT2G41100,AT5G57560,AT1G72260
AT2G23430,0.44444970638387,0.326695127751794,0.373303249168757,0.824966066751328,0.433515368618753,0.718111672163545,0.503548221542396,0.343305184853272,0.852640719755609,0.674997417393374,0.152456155570703,0.516616357915827,0.807730947118175,0.35628331093339,0.317494351594001,0.171595234695814,0.315532482390639,0.656863550624043,0.614358361547248,0.570461886978185,0.283150280280848,0.271509354388196,0.500151034773642,0.154880991788912,0.293336294713915,0.604466523165521,0.243330065500999,0,0.652884394811506,1.07861504710075,0.264673747250468,0.255265894964339,0.266903054562161,0.387377662648912,0.64884818195449,0.306757353818423,0.389878548002663,0.59298040234953,0.437052878210583,0.312352410038393,0.439240099599921,0.534408985802038,0.534613186600241,0.657905767132433,0.556037535284119,0.785089148149811,0.630903995576882,1.02251366685913,0.393630397434347,0.48218695002873,0.548904717217714,0.355772481300936,0.473233021991908,0.747730453717099,0.812045116891245,1.03868206734155,0.817006463925189,0.676735576831528,0.742435751175326,0.799008922155742,0.89384648794215,0.667974268026861,0.893239377753749,0.620385161691868,1.43630789006169,1.13834410292725,1.37608582281102,1.5793895408466,1.7021058818894,1.48871340232684,1.54874039075698,1.56018821400936,1.63749780101047,1.26890621967003,1.27063284904587,1.59815518448281,1.79075728672297,1.10006880859184,1.07618125890827,1.76292029133504,1.34335157337065,1.75209002966789,1.44089627904422,1.6093504778925,0.890420309230679,1.76748647241623,1.37061911991949,1.47644946359957,1.0939619326217,1.18448104619674,1.40004954340558,1.10636298953062,1.04143773064413,0.956069148508313,1.03222045055899,1.20005984568061,1.33814653477572,1.12102642430238,1.16230071516476,1.79677528546023,0.812054040702939,1.16044381979813,0.567656866483877,1.10379418570466,0.77223782107018,0.826083010444037,0.848159405084426,0.760306545387337,0.761745286937168,1.06094074745645,1.26807715184346,1.14276922728589,1.2512527175334,1.44039779347806,1.66395112540139,1.32465130293773,1.27412547935385,1.59353274569689,1.6418494711937,0.843631573596832,1.37216293714913,1.63502995280919,1.01613580116162,1.11672688985024,1.0651142160667,1.13747341522373,1.44294595859748,1.49641604992437,1.50697997907692,1.24284822098797,1.56671276010218,1.17284887857901,1.51461224147624
AT2G39780,1.2653891462967,0.720691606658294,1.24813511649552,1.34711962410273,0.782039608289454,1.09747848562316,0.886874596228127,0.63136533472024,1.08215652710107,0.772665576067005,0.776859192721135,0.715025163391969,1.08539940980961,1.10034726833593,0.953522046276199,0.294582263297616,0.442468438641471,0.43810787716341,0.107890965000405,0.382540456514544,0.215607520506221,0.269233238388516,0.426461976640676,0.377295838575917,0.263533027235977,0.437206647596459,0.220773322611064,0.652884394811506,0,1.05993591485373,0.206386379385734,0.444100395060708,0.288166157562205,0.308260753588917,0.996754316367928,0.603367433976638,0.683896686487025,0.907445817870622,0.500659410808477,0.891000018881922,0.977495817981997,0.609243834548359,0.997799966888051,0.658893895783595,0.819685069948826,1.45973621084323,0.568515447989271,0.815489169921446,0.881366607605785,0.541379218897271,0.550838067663926,0.543784108720606,1.01032495392377,0.510362232510511,0.515386216305418,0.709121898706765,0.467292365067642,0.356564353038644,0.416612771715547,0.450884119783279,0.409803898475893,0.467681471497544,0.473655535240401,0.44227805892574,1.71735049074266,0.827230787072458,0.378718698758048,0.957487647313464,0.987998111905519,0.892375559634778,0.849045896491101,1.18827151079532,0.821096499036106,0.795262674367474,0.718819106656625,0.78233950473648,1.08860213603455,0.951256881416788,0.644513130960582,0.995372177599741,1.03898664253553,0.862360266422852,1.17010852298556,1.32587037715748,0.695869010461441,1.33149735154075,1.01954956688743,1.46344501993433,0.76533530154387,0.731605038508296,0.789516948644505,1.42424521313092,1.05282691990335,1.00513800078472,1.08295073685436,0.900752344306479,0.896799150649859,0.642365107028183,0.613240239628878,1.046477986336,1.34271586918793,0.919552998976897,1.10042092611389,0.925195734747556,0.895578556728469,0.77993598106555,1.13696668538334,0.510159973842883,0.777497630691552,0.919357627078747,0.932485035092903,0.857422817956262,0.566106895818082,0.936567051208325,0.98560249635318,0.699412554990265,0.840927078331066,0.761182859259665,0.802977205170082,0.511292503994664,0.523610908286576,1.08258657796968,0.261511500038847,0.534826511222384,0.325173438734272,0.478008643788465,1.18069556216406,1.02995164063196,0.581865097583302,0.348896569751445,0.873265178903451,0.297338762729339,0.779179651129832
AT4G25100,0.67573347573007,1.27053702815008,1.30886436640694,1.16472752854305,1.29380037031124,1.50926174064605,1.23678983197815,1.48354472316748,1.65107246762818,1.43792938403077,0.839600394071426,1.58538926488335,1.59871635790913,0.712619140812239,0.916491046652573,0.922448602967086,0.847780680783842,1.53556914737896,0.926267226709066,1.48913472969494,1.17189942631014,1.2913660137935,0.800728265826682,1.14612830066242,1.20759522580553,0.741237891244459,1.06616613658874,1.07861504710075,1.05993591485373,0,0.90596666580347,0.719948591311327,0.851993326265174,1.03177537015619,0.367883077687084,0.733129342392238,0.542337296530624,0.490685312205786,0.490877035232556,0.577523242972412,0.747873972215656,0.533395713419626,0.464734811909718,0.357206345397031,0.542351915238027,0.358416920390872,0.406713262016188,0.152121633073704,0.485454975529294,0.621568105919568,0.680600396448042,0.819066288755709,1.04889085947213,0.477108075567445,0.627629669525836,0.700323571981606,0.62372217555821,0.615002493049037,0.865934549148458,0.620534569077323,0.966282393025333,0.553478441717706,0.63436959478737,1.14342696659304,0.475592109524763,0.772400237372916,0.994496066806704,0.972403889578248,1.06994413019195,0.752778312831218,0.782499750529579,0.843592994186239,0.748649725922354,0.422622164261206,1.09294537619329,0.892633389057981,1.07771317307419,1.27260915357545,1.10846580950963,0.945750445815843,1.27369778289843,0.911623820584444,0.593861898018816,0.691494671672844,0.939501770390767,1.13465813771661,1.02906008184032,1.11170622200683,0.987331088410512,0.645903177151129,0.703894719298868,1.03653541747451,0.272209373125514,0.606224263938095,0.527995011927282,0.486162988275396,0.485691316847902,0.92642920946039,0.930411736962853,0.86953839471667,0.426509006945256,0.158255632004186,0.538329874538886,0.0966645599936428,0.361852579359303,0.520584089494778,0.809172045193381,0.868611658775954,0.751250933394249,0.287709416711779,0.472588337177899,0.695538803403097,0.626824427112774,0.769328663536824,0.997790947956682,0.996314688102918,0.535246705487101,1.02380771451805,0.769420993071306,0.692365069855316,0.885909367622304,0.861229863733299,0.768856205237579,0.760162259214229,1.58146478115727,1.04445586004267,0.920005646570262,0.709699240266208,0.823193642774173,0.878307571571318,0.77307266276851,0.831358151267393,0.41570714844923
AB003040,0.827203916740839,0.466944554856706,0.856667974823384,1.18330495522673,0.640871406844904,1.20290152627107,0.697853053026981,0.510007669255232,1.15792080286333,0.802394060397721,0.389526059187622,0.548119466278834,1.0150018201651,0.752650038537501,0.689957921233604,0.18325902359737,0.318129123615001,0.503990598518681,0.219362483632392,0.387309169284605,0.0757665145252417,0.121156683378733,0.366052344362617,0.0762908838244399,0.122758919717189,0.315763591185488,0.0994890125843459,0.264673747250468,0.206386379385734,0.90596666580347,0,0.0673988428901212,0.0354289465127665,0.126186664625963,0.547823031125023,0.301120057704026,0.249496166892393,0.42799164918937,0.232813823262504,0.493908536142957,0.684317105229583,0.273576700929169,0.512927006320165,0.314696556753444,0.416413598912206,0.969885312917994,0.349014697480836,0.745149333990744,0.403611137391287,0.161255918961218,0.231211691930648,0.239446280482558,0.517835572989691,0.350913635070219,0.31053245438048,0.581051627397157,0.317390939250702,0.209595463245051,0.379372854561796,0.300487395310158,0.406096016344507,0.253173140647178,0.342311434358277,0.257320437092676,1.56560182281285,0.723460739565725,0.727669364116144,1.12354957012823,1.3908436677691,1.09317146601921,1.05453096850056,1.294487061197,1.10511074835667,0.760398431146337,0.8012716015891,1.05312492013087,1.39646269328151,0.917647953874276,0.654924515309158,1.31030399168615,1.09507230995681,1.19364290865766,1.12869569503629,1.36301195695142,0.549306865799742,1.57938436705228,1.05064406781453,1.48806678644481,0.678386200997289,0.666104368287505,0.863325204332561,1.07575629468229,0.885956338584649,0.700229649986817,0.782846672643666,0.82436413277293,0.945774636427388,0.598203117656703,0.664407422945043,1.45166198694683,1.13637269228935,0.974624397516079,0.95549698131276,0.929995770544796,0.871925981210307,0.864473062445328,1.1768121433627,0.746175680034014,0.891835901715307,0.983225824390758,1.21142602280785,1.16632316797969,0.766081708968284,1.27124602257143,1.45172258604563,1.06813125116829,1.0314922566243,1.29383848141462,1.27929763163574,0.700413894826213,0.93119284091493,1.59007926034309,0.644790790580389,0.95891126747569,0.804324111344171,0.940711192655103,1.56158042667211,1.41967759627169,1.00384018519036,0.877769266257551,1.36475258578413,0.693178309282505,1.00427272165296
AT1G78380,0.646049795367775,0.458778411078129,0.741467373629885,1.15725601030783,0.75146172206107,1.31923289131105,0.758578693098868,0.612833757912522,1.22222356739424,0.981161627876535,0.335504216585327,0.622369254846714,1.0190891447972,0.691417474855038,0.583223305905956,0.31098224716719,0.366751331983519,0.770366996679717,0.381023148256918,0.502788340220721,0.185841103147833,0.265469221105517,0.438960482029135,0.116435651288989,0.291847141604307,0.325355332084101,0.214342572340793,0.255265894964339,0.444100395060708,0.719948591311327,0.0673988428901212,0,0.0397289759205577,0.237214495223424,0.326876353419342,0.321897968890198,0.158870663112631,0.267218741463498,0.210333281803028,0.409325544684562,0.601573259640241,0.230678677740809,0.357141025125884,0.185804434815953,0.242652419132885,0.654870215715782,0.329502306323875,0.678115895086897,0.251192251082727,0.057560107381264,0.124650073257145,0.282748152747158,0.37494753493372,0.371548433478803,0.282524619917193,0.509072780593773,0.280224238134313,0.202825877570782,0.522740316101086,0.266785270894438,0.530746395948917,0.238379921781184,0.329910852743477,0.346995297160305,1.38300099401228,0.711057550994314,0.946587660091915,1.20205628025013,1.5185987511739,1.16158981472531,1.13869518895569,1.31956078544044,1.19357247350374,0.70437138011273,0.928399391605732,1.14213887002113,1.45641894976492,0.9244355736472,0.792662239891701,1.39358041022983,1.08711528253579,1.27723860204281,1.04745504107027,1.30721372612776,0.505144250728356,1.61709746705867,1.08422450569245,1.4021006820803,0.74111684994286,0.654257914053149,0.906705565766245,0.917574840635343,0.798355882946729,0.600106648189535,0.670148893814575,0.810621784023343,0.981363459657315,0.660776695762264,0.787271529252368,1.57950701293051,1.02755843634616,0.846557202595286,0.917179817904041,0.872159411828422,0.896053407739524,0.940090948973278,1.20615935163163,0.929099686813633,1.00946065583844,0.88718635675111,1.27246523318311,1.27856582638724,0.782003848185211,1.42735609602813,1.53038143960744,1.29778040778411,1.11703241707709,1.48869877939413,1.44283642283965,0.833670486435496,1.14335852732143,1.70521718665951,0.886359066443419,1.15927339089082,1.14866470065043,1.22733665790451,1.64751342497359,1.52379591055752,1.19723219122516,1.12554794095378,1.53970821112277,0.929682859160273,1.03982294765691
AT1G37130,0.811313424140742,0.448926889981106,0.839911164049709,1.29815744640397,0.797237869548658,1.23795334146782,0.870631620036053,0.589765126858294,1.14365085253895,1.01711107242335,0.437662275657222,0.6465995983696,1.04261288346141,0.832098822402787,0.530450064282344,0.258740461969323,0.335231589249761,0.692545475609474,0.290629429864182,0.323840721949367,0.133386440804381,0.209016341200108,0.39958102040308,0.096836023618539,0.240449522933861,0.319242433480881,0.179307062684949,0.266903054562161,0.288166157562205,0.851993326265174,0.0354289465127665,0.0397289759205577,0,0.219923368279254,0.435677215952982,0.388132756014306,0.266677912466112,0.436987180311081,0.254343998546966,0.550071804226697,0.600579384561185,0.352017060128186,0.560509878412581,0.312301351472757,0.282767666603387,0.88215541460317,0.383438758852715,0.724818860897408,0.407863404434803,0.140686305235303,0.132517121141649,0.385822613301236,0.451591080615661,0.468513923996122,0.323266281600691,0.614042059759722,0.363921311930855,0.260204260178916,0.584166029553012,0.347774692449891,0.58352837139069,0.347756114493351,0.414275682311643,0.359733377596588,1.56215433335844,0.736619010764223,0.847400033694448,1.22659541002091,1.43785809434085,1.17068977506318,1.18310371295856,1.41718863683952,1.20635270832262,0.75026653545448,0.937474015373914,1.06000317557014,1.39696593042113,0.840866983598787,0.811929806065452,1.37709234447212,1.01743064783229,1.21188946670068,1.09194837136252,1.36716307939597,0.456814181537025,1.57732514848691,1.08269424691795,1.46494328393256,0.807584990238741,0.697348878339706,0.966210112783951,1.07106242383473,0.908418983367917,0.718974794358805,0.837455123193731,0.971792078463713,1.09222483291007,0.722338578258145,0.850935542677231,1.57601787349953,1.18869616258643,0.848878977695275,0.994001326547274,0.946001770220421,0.950705947328834,0.990639699437114,1.29064472567941,0.888455086761401,1.04624640025782,0.90330407328686,1.30306587088682,1.25859587519562,0.791783883617086,1.43579698823242,1.43581410392606,1.23575504973172,1.18968212360231,1.32434048232277,1.3833131589411,0.736654387108257,1.09982481917543,1.6216380271666,0.764154042077874,1.05829723200596,0.907584274452497,1.11163113099268,1.62640242765397,1.4961406065666,1.13326331151988,0.945177959236623,1.49185591114425,0.853985233607425,1.11277950223775
Z56278,0.763216570881264,0.401520825748194,0.848837609270968,0.932272576662409,0.428449307983991,1.08465182490469,0.589321317894757,0.46444507511699,1.03249959546502,0.762279295375191,0.438836152240813,0.495943617675359,0.975210121291051,0.83551792712159,0.994796884473836,0.348695449578808,0.345864328626555,0.284737270249477,0.280320270314474,0.429018969826435,0.145755011092426,0.0739320474500061,0.264236865498831,0.129328000983736,0.0728933967172248,0.239653581744642,0.250696692213266,0.387377662648912,0.308260753588917,1.03177537015619,0.126186664625963,0.237214495223424,0.219923368279254,0,0.652256129261874,0.430748492170282,0.292228317783792,0.37764398659579,0.185862682201449,0.67486285617752,0.918490287306546,0.320486695168999,0.414828389819988,0.345195601742049,0.552557272375592,0.976036008167425,0.437540808291947,0.797075514758706,0.589811193823077,0.279587204853424,0.328502861107953,0.232449674394801,0.378944850372572,0.389828992378072,0.297792194014105,0.780727486939511,0.464747246644377,0.299648731810899,0.323050889896812,0.441750671941534,0.341812049773774,0.270426325600183,0.404533945853693,0.108868539494081,1.38923669994325,0.629555750570755,0.614711158977351,0.944135721126985,1.42393440664876,1.1484726360552,1.00003539298998,1.19968868340894,1.09528917223603,0.808570258890525,0.590358315011261,0.926925610673722,1.30528563125129,0.940689338257854,0.421656242858865,1.24919598972142,1.15805893848362,1.07994325697862,0.946719374269016,1.11229366360415,0.69531335700309,1.38201892232298,0.912614528862837,1.63273799567547,0.430383238386971,0.639649858833594,0.785768067126627,0.942904550766106,0.869780628349459,0.575185428728013,0.647509427061323,0.724525578642747,0.703276149094506,0.472561559180456,0.48194812046687,1.33268933978456,1.22119045365633,1.23981328267954,1.02248646156965,0.997186539695712,0.881333172868655,0.826529651028507,1.18384420612236,0.856289254274109,0.901784782741447,1.36872787909758,1.30123533624808,1.14157426427717,0.91332143794342,1.2524895487645,1.38518198233558,1.07081671404543,1.10549477442993,1.3852429766906,1.33370874231119,0.977836140678126,1.00576797247,1.55308498125632,0.791188595989544,1.12888111102223,0.777413560941473,1.01017228268299,1.69844320716985,1.5533239329515,1.04944278582507,1.00586442553956,1.37601622207005,0.780149051470621,1.01279965133232
AT1G07890,0.709991971215486,0.976112991257305,1.07573941745739,1.36700949281116,1.26741130311171,1.62693491817034,1.27948593070117,1.31246496254297,1.624307482858,1.51359009723254,0.752540162345826,1.26839048560522,1.5334947808908,0.731013269700102,0.624861786476653,0.805557947774134,0.872953982368822,1.17865746845213,1.00417262130656,0.93073264816628,0.854057169496958,0.878545623505316,0.837250714641233,0.649757690997912,0.764960012590735,0.700372896924965,0.901977948573266,0.64884818195449,0.996754316367928,0.367883077687084,0.547823031125023,0.326876353419342,0.435677215952982,0.652256129261874,0,0.460714878081178,0.157989286857381,0.157022435520032,0.347773908449081,0.482112555180551,0.373832150904025,0.297037668978042,0.309350061704237,0.230391940575373,0.0451317381007315,0.40585977478135,0.226696234190262,0.292543356065452,0.222964348335339,0.247447221940038,0.213601143760552,0.59043484807986,0.373853740524309,0.455855152788595,0.278222751730339,0.659604465056746,0.60061597951556,0.607821752441226,0.859370802380272,0.599222907708107,0.927846216092533,0.535131334210664,0.567465317873983,0.647867024501906,0.680181757515194,0.38613205276913,1.04452996830339,0.928778804364667,1.23400972817069,0.862498711276772,0.962376114814195,0.981780051673808,1.00512525541052,0.349779274540796,0.862748695082812,0.824452530569875,1.06892585355559,0.654438011101907,0.821409478612941,1.09136017171475,0.81499503281912,0.980719905368557,0.444093992662656,0.671492877937901,0.358901917597967,1.0862478360411,0.687091673412635,1.06748495070684,0.687762601840846,0.409647932980217,0.705746679499819,0.550861609237526,0.303069973486403,0.232988432187527,0.31280638096207,0.674987589606519,0.766729885333352,0.705601575343789,0.912166244025488,1.30355979706063,0.748540348095925,0.57001544039598,0.875904040322502,0.52591066301291,0.74793594779284,1.11544086161973,1.39785177490172,1.40953135188151,1.32266190196861,0.74350874608428,1.27634109965814,1.45306931357715,1.11366389835833,1.26428635518245,1.59231831208277,1.25752925012544,1.05267762682868,1.33003596812542,1.30657138780877,0.844169360421474,1.34115877106522,1.61118673249893,1.15216184675751,1.38360913848521,1.54166876882162,1.50888041714703,1.60691570639435,1.3262154662133,1.18442013522185,1.35905795502357,1.48786351849867,1.28016680992969,0.973622408849993
X66017,0.786361879982581,0.952553311473867,0.943932759655004,1.11556730266406,0.746412941999791,1.27595766439307,0.673647055321182,0.863157962472013,1.54886770988842,0.645991289722768,0.439916869536308,0.853285361488205,1.3442411808686,0.257396937351431,0.679026813342403,0.232505039094998,0.705684570505183,0.570690434780492,0.739429334907603,0.965741295109412,0.52136809212381,0.497119081549543,0.799535820456286,0.430215788866235,0.286697078071463,0.859856128496482,0.405046555871164,0.306757353818423,0.603367433976638,0.733129342392238,0.301120057704026,0.321897968890198,0.388132756014306,0.430748492170282,0.460714878081178,0,0.158059121568659,0.365593269241541,0.408995570024204,0.097054763150202,0.313778710639481,0.140351464457532,0.387523181881321,0.471847979139284,0.491071723641816,0.882659191416911,0.169020756863006,0.539408087266986,0.125882197710415,0.385043636634187,0.604117042656604,0.111609931224687,0.72574199643395,0.22539634916289,0.478956707746863,0.652146885553309,0.57682008044649,0.574996402063116,0.313140961977404,0.57420035254653,0.548373926084266,0.42448866176593,0.550854220527975,0.490687831533447,1.03770600674301,0.626545718563889,0.913990837394431,0.963290967413457,1.14630968561075,0.74728189867598,0.834740882131313,0.857338687221596,0.944132449686413,0.653826537660855,0.747261519390968,1.13211620384401,1.33203700858832,0.892603913833715,0.613928108131761,1.14531418863475,1.0896176993358,1.27316976572576,0.982836795072583,1.11726220754308,0.645688232805744,1.37955999012932,0.837949711390688,1.10085792907193,0.649268098169627,0.596327397449327,0.713250978688239,0.821083345696258,0.438622929315265,0.489124850861347,0.499141595757457,0.556586096375649,0.766739759766902,0.623985641684629,0.647661040312778,1.17674652625963,0.498919923741066,0.974845268933911,0.570034672480584,0.622775481111374,0.474420600538327,0.735071343045144,0.912533951686124,0.741451392179049,0.715731611822061,0.808343602999499,0.984571694758036,1.16308139767352,1.16616702654344,0.79907930179324,1.81781671646831,0.699935039875355,0.614108027882259,1.17458924176015,1.05173165025506,0.428171403482679,0.831201767280801,1.57359151211493,0.638552393603072,0.874545597573361,1.03669693624207,0.796803118327598,1.2359092179216,1.00298862064954,0.871929040133434,1.02996187853028,1.12878940769408,0.763905440872624,0.937304478674706
AT4G39330,0.645599298379285,0.790284255509663,0.943990358009448,1.13813520124106,0.830681612933862,1.48987454833058,0.830291608942577,0.94396982941084,1.56307626679105,1.02109429272244,0.458007737552619,0.89801440667798,1.37184809966954,0.496339091791121,0.75614690838533,0.443091968403324,0.637863428176754,0.716303992460878,0.699647142690563,0.850398690351125,0.494672443135867,0.475253904431989,0.622617667436921,0.348699277443353,0.338184730493579,0.548727802895887,0.50477993051691,0.389878548002663,0.683896686487025,0.542337296530624,0.249496166892393,0.158870663112631,0.266677912466112,0.292228317783792,0.157989286857381,0.158059121568659,0,0.0703266922010554,0.176014470279917,0.258359509611362,0.440644962651857,0.0550383378400536,0.152647773551549,0.149345583319912,0.191276094279859,0.567115399321684,0.103423805859404,0.392145661113571,0.102404540529173,0.128393209709773,0.246902973520488,0.169714243343206,0.362323835658685,0.188827220558458,0.190724960301306,0.567945055211078,0.417815150353633,0.381007814460076,0.40710691412458,0.410064090590717,0.531075022791654,0.255601708676212,0.367168786255315,0.325836472652131,0.901270594087997,0.412196065417897,0.875247558643283,0.89140975519426,1.32411245532523,0.86263999236664,0.869341866397996,0.935549084499252,0.976166483172556,0.45266787321234,0.671582435871527,0.949683083796029,1.25908531320646,0.807532562885372,0.544933509405346,1.15843998320304,1.01791442315262,1.11700156489673,0.669074709146171,0.873784013492029,0.4751155288415,1.30778318805901,0.741004868211159,1.24518767795353,0.474683989894794,0.403367575076798,0.62341081843685,0.619685899903037,0.355210697993427,0.232911330374058,0.273981658442259,0.489173309330535,0.624439385326215,0.487618900787727,0.595994240733297,1.29542391572994,0.705273242865424,0.862629684504365,0.773456925579268,0.590965143570212,0.625375497475634,0.877211259334275,1.19166745004583,1.07416162955961,1.00478097906611,0.925737641479579,1.20735150330089,1.33272248454819,1.06327373877002,1.11625513937366,1.74455567176634,1.047655265356,0.867477980871272,1.4118476401166,1.28252922471174,0.75292271848291,1.09954258501455,1.71995401354676,0.914289016290457,1.22267809230503,1.301298265244,1.2159082098888,1.62048099967195,1.34623090415625,1.06030551496717,1.25638322868136,1.41282801362046,0.987775394476813,0.90575279447111
AT5G13930,0.568442587966547,0.794447808387492,0.902471232555075,0.982056499860271,0.846207604459641,1.56359958920404,0.816787902170817,1.00952150832165,1.51635290529529,1.10705681580481,0.535103147905365,0.885545504769866,1.26964624405923,0.62622057929936,0.979444689961666,0.731541513969708,0.752953760561848,0.840212089651897,0.822578044672193,0.986032460939314,0.636969722563853,0.612273010883809,0.67937374865626,0.482473895633095,0.525234239826495,0.526499659928761,0.696399421875867,0.59298040234953,0.907445817870622,0.490685312205786,0.42799164918937,0.267218741463498,0.436987180311081,0.37764398659579,0.157022435520032,0.365593269241541,0.0703266922010554,0,0.236404847702356,0.406573192338279,0.67775585641912,0.112467092411675,0.0672637307214035,0.0963097554961611,0.24495187517844,0.377633547303504,0.233244121692794,0.444163082066105,0.185516844213396,0.146068533001728,0.272321156746551,0.270499744735629,0.281362026703154,0.245510069746874,0.184481504301611,0.512671257660383,0.389612868856023,0.376354799088289,0.472214071355948,0.384549241060575,0.516487463201894,0.233600410305956,0.321831323572367,0.337374762948547,0.704498781437146,0.382952873990802,0.899298022292667,0.781332616063536,1.35115369364457,0.889132823616961,0.805731858629123,0.834039490128134,0.923052161669056,0.425393121227868,0.616174549083455,0.897021309243996,1.1622660915508,0.859520461353021,0.514138341944881,1.07687601404328,1.01003146229937,1.01848001254694,0.537344526425295,0.69922589309294,0.552937666778541,1.18724709961074,0.696765408852336,1.17845491240632,0.378518334440787,0.37057915979038,0.55097030135856,0.442502944804121,0.369184916983564,0.158905846280917,0.157193880610712,0.383750267822925,0.495069079582992,0.413795040249502,0.524866563809748,1.22095200469706,0.759277438344959,0.907438087699565,0.90325652149567,0.63186186324472,0.758395048785031,0.940509003986852,1.22172561907018,1.24939862651575,1.11082160593293,1.04509107780516,1.24827764488678,1.3662697898807,0.991794637632541,1.18219957388734,1.62066967646004,1.19101113601058,0.918635407508204,1.54154220425537,1.33593738651537,1.05611998113962,1.18259666895741,1.69768120378971,1.14862984576282,1.42239006993436,1.51181620554449,1.42313553152617,1.67689552398242,1.44016495612719,1.1326137506687,1.44885360919975,1.46205643928712,1.11706585624626,0.81443062182906
AT3G20230,0.503270649981396,0.540176604522582,0.942349823148248,0.984820645480447,0.630100217249022,1.19811392041065,0.800830202286143,0.760368250838522,1.27226752969794,1.11034541298753,0.368258701777733,0.935060754896513,1.29453225146082,0.65956569873159,0.799423399251594,0.37296642248294,0.268437533664063,0.744379571141417,0.377347534924277,0.745988378072231,0.384607723112507,0.375863127542227,0.187224171060187,0.32238006414616,0.352578773976378,0.182050522935209,0.42096971443151,0.437052878210583,0.500659410808477,0.490877035232556,0.232813823262504,0.210333281803028,0.254343998546966,0.185862682201449,0.347773908449081,0.408995570024204,0.176014470279917,0.236404847702356,0,0.500113968419486,0.723447546963707,0.259502241454917,0.223561897502878,0.14651350560673,0.344868643382819,0.575041426645423,0.254575030821967,0.381349454016778,0.408728198060466,0.24433922229543,0.259529627244813,0.321983789302511,0.449753520040547,0.323821860486298,0.299898403098774,0.838373321339779,0.486308002425637,0.291855175738796,0.49872982905028,0.459884457418111,0.597375531701049,0.246162049056607,0.455427774241884,0.414236187473597,1.05022558816441,0.670117192213722,0.821226929624882,1.11061765686398,1.53240376416782,1.16101598879165,1.08180839031116,1.26030482414471,1.13745068055549,0.649318521697993,0.867590184125148,0.988261533185114,1.4271542809449,1.15016553503266,0.715639299824519,1.35399857458902,1.3774899039393,1.15375864892923,0.784993407033532,0.990343949734022,0.779546580817749,1.46846757070272,1.05966089202403,1.71897883368272,0.652274160401952,0.647544936500427,0.844728691857255,1.06199215940859,0.536862744498843,0.50391900835567,0.547333966974312,0.649161643619243,0.582100475596365,0.695022684251671,0.705571360150222,1.35712277018663,0.849925464298108,0.717925457994886,0.658321443814951,0.516461503765831,0.502330954505679,0.557812224715872,1.00503945023298,0.810825942129616,0.761014117793377,0.933067648678546,0.99233117395373,0.912902140689189,0.829338662353474,1.20250831968099,1.32191375417538,1.18762314322739,0.97481149283604,1.41614125987582,1.2861844362665,0.84744284782389,1.11232509270993,1.3741809816064,0.772224088703984,1.00892637237006,1.17052838066876,1.10916625128924,1.5776915343654,1.38031100155782,1.11176980975142,0.980608107425679,1.27428429958339,0.856664274581634,0.851631110516258
